Incidente;Cidade;NODE;ME3 Participação Cons;ME3 Evento Cidade;Sistema;Rede Rev.;Incidente.1;Data Inicio;Data Fechamento;Soma de PeriodoNovo;Soma de Ativos Afetados Rev.;Soma de Ativos Cidade;Sintoma;Parte Rede;Cidade.1;UF;Vol Ligações;Solução Rev.
INM00000823013;CANOAS;RBR03;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR03A;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR04;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR04A;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR05;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR06;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR06A;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR07;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823013;CANOAS;RBR07A;0,41;8,42;SGO;HFC;INM00000823013;07/06/2025 23:52;08/06/2025 02:40;168;52;1037;Sem Sinal;FIBRA ÓPTICA;CANOAS;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823194;PORTO ALEGRE - CABO;SANALA;0,04;0,14;SGO;HFC;INM00000823194;08/06/2025 04:47;08/06/2025 11:30;403;2;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823194;PORTO ALEGRE - CABO;SANALB;0,04;0,14;SGO;HFC;INM00000823194;08/06/2025 04:47;08/06/2025 11:30;403;2;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CAIXA DE EMENDA - VANDALISMO
INM00000823385;RIO GRANDE;BL_RGD023;0,01;0,15;SGO;HFC;INM00000823385;08/06/2025 08:33;08/06/2025 09:39;66;2;905;Sem Sinal;COAXIAL;RIO GRANDE;RS;;FUSIVEL
INM00000824677;PORTO ALEGRE - CABO;PDRACA;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRACB;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRACC;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAD;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAE;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAFA;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAG;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAHA;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAHB;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAI;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAJ;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824677;PORTO ALEGRE - CABO;PDRAK;1,47;5,46;SGO;HFC;INM00000824677;08/06/2025 23:19;09/06/2025 05:15;356;89;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - CURTO REDE CONCESSIONARIA
INM00000824705;PORTO ALEGRE - CABO;BVSAO;0,05;0,2;SGO;HFC;INM00000824705;08/06/2025 23:32;09/06/2025 00:46;74;16;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000824766;PORTO ALEGRE - CABO;GPONA05;0,42;1,55;SGO;HFC;INM00000824766;09/06/2025 01:31;09/06/2025 09:50;499;18;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000824766;PORTO ALEGRE - CABO;RBRAGA;0,42;1,55;SGO;HFC;INM00000824766;09/06/2025 01:31;09/06/2025 09:50;499;18;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000824766;PORTO ALEGRE - CABO;RBRAGB;0,42;1,55;SGO;HFC;INM00000824766;09/06/2025 01:31;09/06/2025 09:50;499;18;5805;Sem Sinal;COAXIAL;PORTO ALEGRE;RS;;FUSIVEL
INM00000824771;PORTO ALEGRE - CABO;CBXAA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAC;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAH;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAIA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAIAC;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAIB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAJA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CBXAJB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTABA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTABB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTACA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTACB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAE;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAEA;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAFB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAG;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAH;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAJ;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAK;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAL;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAQ;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAR;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAS;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;CNTAU;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;MNDAAB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;MNDAB;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;MNDAC;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;SANAD;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;SANAE;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824771;PORTO ALEGRE - CABO;SANAF;1,85;6,88;SGO;HFC;INM00000824771;09/06/2025 01:51;09/06/2025 08:43;412;97;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - VANDALISMO
INM00000824851;PORTO ALEGRE - CABO;RBTAI;0,49;1,82;SGO;HFC;INM00000824851;09/06/2025 04:23;09/06/2025 10:15;352;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - FURTO
INM00000824851;PORTO ALEGRE - CABO;RBTAKA;0,49;1,82;SGO;HFC;INM00000824851;09/06/2025 04:23;09/06/2025 10:15;352;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - FURTO
INM00000824851;PORTO ALEGRE - CABO;RBTAQ;0,49;1,82;SGO;HFC;INM00000824851;09/06/2025 04:23;09/06/2025 10:15;352;30;5805;Sem Sinal;FIBRA ÓPTICA;PORTO ALEGRE;RS;;CABO OPTICO - FURTO
INM00000824855;PORTO ALEGRE - CABO;PETAM;0,08;0,29;SGO;HFC;INM00000824855;09/06/2025 04:40;09/06/2025 08:38;238;7;5805;Sem Sinal;FONTE;PORTO ALEGRE;RS;;QUEDA DE ENERGIA  - ACIONADO GERADOR
